매물ID,브랜드,제조사,모델,등급명,세부트림,차량명,현재가격_만원,가격로그,연식,차량연령,주행거리_km,주행거리_로그,연료,변속기,색상,지역,차급,배기량_cc,좌석수,압류건수,저당건수,보험이력건수,보험이력_여부,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,사고강도점수,사고종합_여부,중대사고_추정,부식_위험,옵션_기본코드개수,옵션_선택코드개수,옵션_튜닝코드개수,옵션_기타개수,엔카진단여부값,엔카믿고값,조회수,찜수
38912474,르노,르노코리아(삼성),뉴SM3,LE 플러스,,뉴SM3 LE 플러스,290,5.673323267171493,2010,16,58284,10.973100049353931,가솔린,오토,하늘색,경기,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,20,1,0,0,0,-1,554.0,12.0
41342317,르노,르노코리아(삼성),QM3,RE,,QM3 RE,520,6.255750041753367,2015,11,125178,11.73749999195022,디젤,오토,진주색,경북,SUV,1461,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,0,0,0,0,-1,,0.0
41624364,르노,르노코리아(삼성),그랑 콜레오스,1.5 E-TECH 아이코닉 2WD,,그랑 콜레오스 1.5 E-TECH 아이코닉 2WD,3780,8.237743803890933,2025,1,12858,9.46179923427044,가솔린+전기,오토,흰색,서울,SUV,1499,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,3,0,0,1,0,136.0,0.0
41532943,르노,르노코리아(삼성),아르카나,1.6 E-TECH 아이코닉 디자인 패키지,,아르카나 1.6 E-TECH 아이코닉 디자인 패키지,9999,9.210340371976184,2025,1,30502,10.325580318414149,가솔린+전기,오토,청색,인천,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,2,0,0,1,0,512.0,13.0
41489368,르노,르노코리아(삼성),SM6,2.0 LPe RE (장애인용),,SM6 2.0 LPe RE (장애인용),990,6.898714534329988,2017,9,74209,11.21465419096418,LPG(일반인 구입),오토,검정색,부산,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,0,0,2,1,0,511.0,19.0
41560671,르노,르노코리아(삼성),QM3,RE,,QM3 RE,670,6.508769136971682,2018,8,129845,11.774104411841678,디젤,오토,진주색,경기,SUV,1461,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,0,0,0,1,0,285.0,1.0
41410681,르노,르노코리아(삼성),SM6,2.0 GDe SE,,SM6 2.0 GDe SE,530,6.274762021241939,2016,10,123166,11.721296437058568,가솔린,오토,흰색,경기,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,2,0,0,0,-1,321.0,3.0
40113849,르노,르노코리아(삼성),뉴SM5(신형),RE,,뉴SM5(신형) RE,170,5.14166355650266,2010,16,201730,12.214690405737016,가솔린,오토,쥐색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,0,0,0,0,-1,615.0,9.0
41322622,르노,르노코리아(삼성),뉴SM3,RE,,뉴SM3 RE,230,5.442417710521793,2013,13,155073,11.951657701327862,가솔린,오토,흰색,부산,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,29,1,0,0,0,-1,13.0,0.0
41365770,르노,르노코리아(삼성),QM3,LE,,QM3 LE,430,6.066108090103747,2014,12,140283,11.851424218247358,디젤,오토,진주색,부산,SUV,1461,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,0,-1,262.0,3.0
41078491,르노,르노코리아(삼성),뉴SM5(신형),RE,,뉴SM5(신형) RE,250,5.5254529391317835,2012,14,127703,11.757470364944314,가솔린,오토,흰색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,0,0,0,0,-1,550.0,7.0
41077794,르노,르노코리아(삼성),뉴SM5(신형),LE,,뉴SM5(신형) LE,150,5.017279836814924,2011,15,190419,12.156987437839682,가솔린,오토,검정색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,1,0,0,0,-1,346.0,4.0
41005622,르노,르노코리아(삼성),뉴SM5(신형),LE,,뉴SM5(신형) LE,180,5.198497031265826,2010,16,162732,11.999866099929946,가솔린,오토,흰색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,25,1,0,0,0,-1,510.0,4.0
40585364,르노,르노코리아(삼성),뉴SM5(신형),LPLI SE,,뉴SM5(신형) LPLI SE,199,5.298317366548036,2012,14,194782,12.179641397388572,LPG(일반인 구입),오토,은회색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,0,0,0,0,-1,681.0,19.0
41061839,르노,르노코리아(삼성),SM6,2.0 GDe RE,,SM6 2.0 GDe RE,699,6.551080335043404,2016,10,102477,11.537403420377052,가솔린,오토,흰색,부산,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,0,0,0,0,-1,433.0,2.0
41324515,르노,르노코리아(삼성),더 뉴 QM6,2.0 LPe LE 2WD,,더 뉴 QM6 2.0 LPe LE 2WD,1290,7.1631723908466425,2020,6,148605,11.90905378730128,LPG(일반인 구입),오토,검정색,경남,SUV,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,4,0,0,1,0,19.0,10.0
41315202,르노,르노코리아(삼성),QM6,가솔린 2WD RE 시그니처,,QM6 가솔린 2WD RE 시그니처,1149,7.047517221357296,2019,7,120300,11.697752214480175,가솔린,오토,흰색,충남,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,2,0,0,1,0,88.0,16.0
41312125,르노,르노코리아(삼성),QM6,디젤 2WD RE 시그니처,,QM6 디젤 2WD RE 시그니처,1059,6.966024187106113,2018,8,120066,11.695805199287454,디젤,오토,보라색,충남,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,3,0,1,1,0,94.0,5.0
40884897,르노,르노코리아(삼성),SM7 노바,LPLI 2.0 LPe 장애인용,,SM7 노바 LPLI 2.0 LPe 장애인용,630,6.447305862541213,2016,10,120129,11.69632976871542,LPG(일반인 구입),오토,쥐색,충남,대형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,0,0,4,0,-1,182.0,2.0
38009431,르노,르노코리아(삼성),SM7 노바,LPLI 2.0 LPe 장애인용,,SM7 노바 LPLI 2.0 LPe 장애인용,499,6.214608098422191,2016,10,148331,11.907208283675825,LPG(일반인 구입),오토,쥐색,대구,대형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,0,0,0,-1,-1,673.0,6.0
40996097,르노,르노코리아(삼성),SM7 노바,LPLI 2.0 LPe 장애인용,,SM7 노바 LPLI 2.0 LPe 장애인용,695,6.54534966033442,2016,10,111043,11.617681798146572,LPG(일반인 구입),오토,검정색,충남,대형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,0,0,0,-1,-1,444.0,1.0
40981228,르노,르노코리아(삼성),뉴QM3,RE,,뉴QM3 RE,1150,7.048386408721883,2019,7,19122,9.858647078062974,디젤,오토,빨간색,경기,SUV,1461,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,2,0,0,0,-1,779.0,1.0
41638272,르노,르노코리아(삼성),SM6,2.0 GDe RE,,SM6 2.0 GDe RE,490,6.19644412779452,2016,10,202775,12.21985720050079,가솔린,오토,흰색,인천,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,2,0,0,0,-1,26.0,0.0
41642347,르노,르노코리아(삼성),SM6,2.0 LPe LE (장애인용),,SM6 2.0 LPe LE (장애인용),370,5.916202062607435,2016,10,209305,12.25155257500839,LPG(일반인 구입),오토,청색,경기,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,0,0,0,0,-1,377.0,17.0
41573804,르노,르노코리아(삼성),더 뉴 QM6,2.0 LPe LE 2WD,,더 뉴 QM6 2.0 LPe LE 2WD,1570,7.359467638255621,2021,5,77496,11.25799450491478,LPG(일반인 구입),오토,흰색,충남,SUV,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,4,0,0,1,0,502.0,8.0
41569107,르노,르노코리아(삼성),XM3,1.3 TCe RE 시그니처,,XM3 1.3 TCe RE 시그니처,1270,7.147559271189454,2020,6,104142,11.553520233676654,가솔린,오토,검정색,경기,SUV,1332,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,2,0,0,1,0,158.0,2.0
41188372,르노,르노코리아(삼성),SM5 노바,클래식,,SM5 노바 클래식,390,5.968707559985366,2018,8,171051,12.049722882824971,가솔린,오토,은색,충남,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,1,0,0,0,-1,109.0,4.0
41326037,르노,르노코리아(삼성),SM6,1.6 TCe RE,,SM6 1.6 TCe RE,908,6.812345094177479,2016,10,99825,11.511183949411926,가솔린,오토,흰색,부산,중형차,1618,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,5,0,0,0,-1,10.0,1.0
38491267,르노,르노코리아(삼성),SM6,2.0 GDe SE,,SM6 2.0 GDe SE,570,6.3473892096560105,2016,10,124706,11.733722264815968,가솔린,오토,쥐색,부산,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,1,0,0,0,0,156.0,97.0
41167811,르노,르노코리아(삼성),QM5 네오,디젤 2WD LE,,QM5 네오 디젤 2WD LE,299,5.703782474656201,2014,12,195846,12.185089021131368,디젤,오토,연금색,인천,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,0,0,2,0,-1,183.0,3.0
41179538,르노,르노코리아(삼성),QM3,RE 시그니처,,QM3 RE 시그니처,525,6.26530121273771,2015,11,93601,11.44680702975877,디젤,오토,빨간색,대구,SUV,1461,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,0,0,0,-1,-1,340.0,2.0
41027765,르노,르노코리아(삼성),XM3,1.6 GTe RE,,XM3 1.6 GTe RE,1290,7.1631723908466425,2023,3,103095,11.543415871968229,가솔린,오토,흰색,부산,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,1,0,0,0,-1,384.0,8.0
41330816,르노,르노코리아(삼성),SM7 노바,LE,,SM7 노바 LE,460,6.133398042996649,2016,10,113188,11.636814266884729,가솔린,오토,흰색,경기,대형차,2495,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,1,0,0,0,-1,9.0,0.0
41438035,르노,르노코리아(삼성),뉴SM3,LE 플러스,,뉴SM3 LE 플러스,180,5.198497031265826,2010,16,145532,11.88815814400123,가솔린,오토,검정색,인천,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,17,1,0,0,-1,-1,155.0,4.0
40360051,르노,르노코리아(삼성),더 뉴 QM6,2.0 GDe 프리미에르 2WD,,더 뉴 QM6 2.0 GDe 프리미에르 2WD,1810,7.501634457883413,2020,6,43632,10.683569023781295,가솔린,오토,흰색,인천,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,1,0,0,1,0,407.0,41.0
41083829,르노,르노코리아(삼성),캡처,1.3 TCe 에디션 파리,,캡처 1.3 TCe 에디션 파리,1350,7.208600337960199,2020,6,116008,11.661423053285745,가솔린,오토,흰색,경기,SUV,1332,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,0,0,0,1,0,1166.0,7.0
41085052,르노,르노코리아(삼성),그랑 콜레오스,1.5 E-TECH 에스프리 알핀 2WD,,그랑 콜레오스 1.5 E-TECH 에스프리 알핀 2WD,3820,8.2482674474469,2025,1,12581,9.440022500129976,가솔린+전기,오토,검정색,경기,SUV,1499,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,2,0,0,1,0,1842.0,58.0
41308176,르노,르노코리아(삼성),QM6,가솔린 2WD RE,,QM6 가솔린 2WD RE,1049,6.956545443151569,2018,8,116424,11.665002567850578,가솔린,오토,쥐색,충남,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,2,0,0,1,0,51.0,20.0
39701055,르노,르노코리아(삼성),뉴SM5 플래티넘,디젤 D 스페셜,,뉴SM5 플래티넘 디젤 D 스페셜,300,5.707110264748875,2014,12,105024,11.561953696037582,디젤,오토,쥐색,인천,중형차,1461,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,0,0,0,-1,-1,463.0,6.0
40906850,르노,르노코리아(삼성),뉴SM3,XE,,뉴SM3 XE,250,5.5254529391317835,2014,12,118709,11.68443882304758,가솔린,오토,흰색,울산,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,22,0,0,0,-1,-1,11.0,1.0
40927055,르노,르노코리아(삼성),SM5 노바,LPLi 택시렌터카 고급형,,SM5 노바 LPLi 택시렌터카 고급형,250,5.5254529391317835,2016,10,217070,12.28797976794806,LPG(일반인 구입),오토,흰색,경기,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,22,0,0,0,-1,-1,57.0,1.0
41064339,르노,르노코리아(삼성),SM6,2.0 LPe LE (장애인용),,SM6 2.0 LPe LE (장애인용),800,6.68586094706836,2017,9,97124,11.483754087669949,LPG(일반인 구입),오토,쥐색,광주,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,0,0,0,-1,-1,345.0,1.0
39827073,르노,르노코리아(삼성),SM6,2.0 LPe LE (장애인용),,SM6 2.0 LPe LE (장애인용),9999,9.210340371976184,2016,10,56434,10.940844812389727,LPG(일반인 구입),오토,쥐색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,0,0,1,0,-1,41.0,0.0
40481646,르노,르노코리아(삼성),뉴SM3,RE,,뉴SM3 RE,230,5.442417710521793,2012,14,119292,11.689337930756816,가솔린,오토,쥐색,부산,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,1,0,0,-1,-1,11.0,0.0
40288125,르노,르노코리아(삼성),SM3 Z.E.,SE,,SM3 Z.E. SE,580,6.364750756851911,2016,10,94180,11.452973741706773,전기,오토,흰색,인천,준중형차,74,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,29,0,0,0,-1,-1,372.0,6.0
41552735,르노,르노코리아(삼성),SM5 뉴 임프레션,LE 익스클루시브,,SM5 뉴 임프레션 LE 익스클루시브,220,5.3981627015177525,2009,17,172321,12.057120098636698,가솔린,오토,흰색,경기,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,0,0,0,0,-1,154.0,1.0
41596182,르노,르노코리아(삼성),SM6,2.0 GDe RE,,SM6 2.0 GDe RE,860,6.7580945044277305,2016,10,93517,11.445909210117442,가솔린,오토,쥐색,경기,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,3,0,0,0,-1,60.0,1.0
41100748,르노,르노코리아(삼성),XM3,1.6 GTe LE Plus,,XM3 1.6 GTe LE Plus,1150,7.048386408721883,2020,6,52352,10.86576452124698,가솔린,오토,쥐색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,1,0,0,1,0,1442.0,33.0
41057562,르노,르노코리아(삼성),더 뉴 QM6,2.0 LPe RE 시그니처 2WD,,더 뉴 QM6 2.0 LPe RE 시그니처 2WD,1530,7.333676395657684,2022,4,119433,11.690519196523953,LPG(일반인 구입),오토,쥐색,충남,SUV,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,2,0,0,1,0,524.0,8.0
41153873,르노,르노코리아(삼성),QM6,디젤 2WD RE 시그니처,,QM6 디젤 2WD RE 시그니처,1310,7.1785454837637,2018,8,66207,11.10055658054527,디젤,오토,은색,대구,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,4,0,0,1,0,1019.0,29.0
41552721,르노,르노코리아(삼성),SM5 뉴 임프레션,LE 익스클루시브,,SM5 뉴 임프레션 LE 익스클루시브,200,5.303304908059076,2009,17,145698,11.88929812874176,가솔린,오토,검정색,경기,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,0,-1,181.0,0.0
41534799,르노,르노코리아(삼성),QM6,가솔린 2WD RE 시그니처,,QM6 가솔린 2WD RE 시그니처,1490,7.307202314764738,2019,7,73989,11.211685227919595,가솔린,오토,흰색,경기,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,5,0,0,2,0,623.0,3.0
41366916,르노,르노코리아(삼성),SM7 노바,3.5 V6,,SM7 노바 3.5 V6,1099,7.003065458786462,2017,9,87535,11.379805416303608,가솔린,오토,검정색,부산,대형차,3498,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,2,0,1,0,0,2027.0,3.0
41528234,르노,르노코리아(삼성),더 뉴 QM6,퀘스트 2.0 LPe 비즈니스 2WD,,더 뉴 QM6 퀘스트 2.0 LPe 비즈니스 2WD,1830,7.5126175446745105,2024,2,32048,10.375021260613996,LPG(일반인 구입),오토,흰색,경기,SUV,1998,2.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,0,0,0,1,0,831.0,4.0
41511506,르노,르노코리아(삼성),XM3,1.6 GTe LE,,XM3 1.6 GTe LE,1070,6.976348070447749,2020,6,78433,11.270012785798729,가솔린,오토,흰색,경북,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,2,0,0,1,0,658.0,8.0
41557251,르노,르노코리아(삼성),QM6,디젤 2WD RE 시그니처,,QM6 디젤 2WD RE 시그니처,1390,7.237778191923443,2019,7,112530,11.630984018223709,디젤,오토,흰색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,4,0,0,2,0,162.0,5.0
41396237,르노,르노코리아(삼성),QM6,가솔린 2WD RE 시그니처,,QM6 가솔린 2WD RE 시그니처,1100,7.00397413672268,2019,7,143066,11.87106833098398,가솔린,오토,쥐색,경기,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,1,0,0,1,0,304.0,6.0
41479646,르노,르노코리아(삼성),XM3,1.6 GTe RE,,XM3 1.6 GTe RE,1890,7.544861068658458,2023,3,18975,9.850930301797453,가솔린,오토,흰색,부산,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,1,0,0,1,0,854.0,0.0
41633988,르노,르노코리아(삼성),뉴SM5 플래티넘,RE,기본형,뉴SM5 플래티넘 RE 기본형,440,6.089044875446846,2013,13,107015,11.580733634975422,가솔린,오토,검정색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,3,0,0,1,0,46.0,1.0
41407406,르노,르노코리아(삼성),SM3 네오,SE 플러스,,SM3 네오 SE 플러스,460,6.133398042996649,2015,11,76447,11.244366050125535,가솔린,오토,쥐색,부산,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,1,0,0,1,0,437.0,8.0
41511343,르노,르노코리아(삼성),SM6,2.0 LPe LE (장애인용),,SM6 2.0 LPe LE (장애인용),790,6.673297967767654,2016,10,94819,11.45973563645611,LPG(일반인 구입),오토,흰색,부산,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,0,0,1,1,0,310.0,5.0
41638238,르노,르노코리아(삼성),SM6,2.0 GDe SE,,SM6 2.0 GDe SE,1150,7.048386408721883,2019,7,37987,10.545025599362845,가솔린,오토,흰색,부산,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,3,0,1,2,0,63.0,1.0
41402065,르노,르노코리아(삼성),QM5 네오,디젤 4WD RE,,QM5 네오 디젤 4WD RE,469,6.152732694704104,2015,11,160539,11.986298411685569,디젤,오토,흰색,대구,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,0,0,0,1,0,937.0,8.0
39181068,르노,르노코리아(삼성),SM7 노바,LPLI 2.0 LPe 장애인용,,SM7 노바 LPLI 2.0 LPe 장애인용,535,6.284134161070802,2016,10,160088,11.98348518956628,LPG(일반인 구입),오토,쥐색,대구,대형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,0,0,0,1,0,14.0,16.0
41218795,르노,르노코리아(삼성),SM6,2.0 프라임 PE,,SM6 2.0 프라임 PE,870,6.769641976852503,2019,7,68271,11.13125500542778,가솔린,오토,검정색,서울,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,0,0,0,0,-1,593.0,16.0
41355144,르노,르노코리아(삼성),뉴SM5(신형),LE,,뉴SM5(신형) LE,280,5.638354669333745,2010,16,101973,11.532473157812598,가솔린,오토,은회색,경기,중형차,1998,5.0,,,,,,,1.0,,,,,,,1.0,26,0,0,0,-1,-1,587.0,9.0
41267776,르노,르노코리아(삼성),All New SM7,LE35,,All New SM7 LE35,339,5.8289456176102075,2014,12,144385,11.880245547832038,가솔린,오토,검정색,경기,대형차,3498,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,1,0,1,0,-1,95.0,2.0
41218490,르노,르노코리아(삼성),캡처,1.3 TCe 에디션 파리,,캡처 1.3 TCe 에디션 파리,1170,7.065613363597717,2020,6,124999,11.736069016284436,가솔린,오토,쥐색,인천,SUV,1332,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,0,0,0,-1,-1,570.0,1.0
41046058,르노,르노코리아(삼성),뉴SM3,SE 블랙,,뉴SM3 SE 블랙,250,5.5254529391317835,2011,15,133576,11.802433369575567,가솔린,오토,흰색,대전,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,19,1,0,0,-1,-1,290.0,4.0
41502886,르노,르노코리아(삼성),SM6,2.0 GDe RE,,SM6 2.0 GDe RE,950,6.85751406254539,2016,10,78064,11.26529709197562,가솔린,오토,쥐색,경남,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,4,0,0,-1,-1,809.0,23.0
41568140,르노,르노코리아(삼성),SM5 노바,LPLi 택시렌터카 고급형,,SM5 노바 LPLi 택시렌터카 고급형,490,6.19644412779452,2016,10,96595,11.478292611475784,LPG(일반인 구입),오토,은회색,대구,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,0,0,0,-1,-1,193.0,4.0
41642441,르노,르노코리아(삼성),XM3,1.3 TCe RE 시그니처,,XM3 1.3 TCe RE 시그니처,1430,7.266128779556451,2023,3,47899,10.776870783399009,가솔린,오토,검정색,부산,SUV,1332,5.0,,,,,,,1.0,,,,,,,1.0,42,2,0,0,-1,-1,418.0,4.0
41573033,르노,르노코리아(삼성),더 뉴 SM6,1.8 TCe 프리미에르,,더 뉴 SM6 1.8 TCe 프리미에르,1759,7.473069088032197,2022,4,28005,10.240174051915725,가솔린,오토,흰색,충남,중형차,1798,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,1,0,0,-1,-1,1959.0,6.0
40789453,르노,르노코리아(삼성),XM3,1.6 GTe LE,,XM3 1.6 GTe LE,1380,7.2305631534092925,2020,6,23517,10.06552136438336,가솔린,오토,은회색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,0,-1,356.0,9.0
40031559,르노,르노코리아(삼성),더 뉴 QM6,2.0 GDe 프리미에르 2WD,,더 뉴 QM6 2.0 GDe 프리미에르 2WD,1685,7.430114138561801,2021,5,66374,11.10307575854424,가솔린,오토,쥐색,부산,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,2,0,0,-1,-1,242.0,0.0
40452097,르노,르노코리아(삼성),SM3 네오,RE,,SM3 네오 RE,580,6.364750756851911,2016,10,114014,11.64408529766825,가솔린,오토,쥐색,경기,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,0,0,0,0,-1,113.0,1.0
41498018,르노,르노코리아(삼성),QM6,가솔린 2WD RE 시그니처,,QM6 가솔린 2WD RE 시그니처,1550,7.346655163176539,2019,7,72187,11.187029106081187,가솔린,오토,쥐색,충남,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,5,0,0,1,0,372.0,6.0
41432070,르노,르노코리아(삼성),마스터,2.3 밴 L,,마스터 2.3 밴 L,2590,7.85979918056211,2019,7,40113,10.599480679545993,디젤,수동,흰색,경기,화물차,2299,3.0,0.0,0.0,,,,,1.0,,,,,,,1.0,16,0,0,0,2,0,430.0,2.0
40976165,르노,르노코리아(삼성),뉴SM3,RE,,뉴SM3 RE,370,5.916202062607435,2014,12,102672,11.539304459696645,가솔린,오토,쥐색,인천,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,0,0,0,1,0,310.0,10.0
41183308,르노,르노코리아(삼성),QM3,LE,,QM3 LE,640,6.46302945692067,2015,11,90188,11.409662747394549,디젤,오토,진주색,경기,SUV,1461,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,1,0,0,1,0,75.0,15.0
40823157,르노,르노코리아(삼성),QM6,가솔린 2WD RE,,QM6 가솔린 2WD RE,1377,7.228388451573604,2019,7,69261,11.145651694235996,가솔린,오토,흰색,대구,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,1,0,0,1,0,306.0,28.0
40868004,르노,르노코리아(삼성),XM3,1.3 TCe RE 시그니처,,XM3 1.3 TCe RE 시그니처,1670,7.421177528595393,2020,6,19615,9.884100838735938,가솔린,오토,은회색,서울,SUV,1332,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,2,0,0,2,0,171.0,68.0
40793069,르노,르노코리아(삼성),SM3 네오,LE,,SM3 네오 LE,520,6.255750041753367,2017,9,115480,11.656861293247518,가솔린,오토,흰색,인천,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,3,0,1,1,0,67.0,9.0
41631214,르노,르노코리아(삼성),더 뉴 QM6,2.0 LPe RE 2WD,,더 뉴 QM6 2.0 LPe RE 2WD,1670,7.421177528595393,2021,5,82752,11.323615546358592,LPG(일반인 구입),오토,흰색,서울,SUV,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,5,0,0,1,0,178.0,3.0
39556097,르노,르노코리아(삼성),SM6,2.0 GDe RE,,SM6 2.0 GDe RE,699,6.551080335043404,2016,10,114395,11.64742139228158,가솔린,오토,흰색,충남,중형차,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,2,0,0,1,0,275.0,21.0
40607703,르노,르노코리아(삼성),SM7 노바,LPLI 2.0 LPe 장애인용,,SM7 노바 LPLI 2.0 LPe 장애인용,550,6.311734809152915,2016,10,134086,11.80624412199037,LPG(일반인 구입),오토,검정색,경기,대형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,0,0,0,-1,-1,390.0,1.0
41096764,르노,르노코리아(삼성),SM6,2.0 LPe RE (장애인용),,SM6 2.0 LPe RE (장애인용),570,6.3473892096560105,2016,10,188721,12.148030311736296,LPG(일반인 구입),오토,검정색,충남,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,0,0,0,-1,-1,1274.0,10.0
41114018,르노,르노코리아(삼성),SM6,2.0 LPe SE (렌터카),,SM6 2.0 LPe SE (렌터카),800,6.68586094706836,2019,7,122041,11.712120526765808,LPG(일반인 구입),오토,쥐색,대전,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,2,0,0,0,-1,153.0,1.0
40978655,르노,르노코리아(삼성),더 뉴 QM6,2.0 GDe RE 2WD,,더 뉴 QM6 2.0 GDe RE 2WD,1500,7.313886831633462,2020,6,51437,10.84813247790681,가솔린,오토,쥐색,인천,SUV,1997,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,3,0,0,-1,-1,795.0,7.0
